date,PostCount
2008-08-09 08:21:42,2.0
2008-08-14 08:21:42,0.0
2008-08-19 08:21:42,0.0
2008-08-24 08:21:42,1.0
2008-08-29 08:21:42,1.0
2008-09-03 08:21:42,2.0
2008-09-08 08:21:42,0.0
2008-09-13 08:21:42,2.0
2008-09-18 08:21:42,2.0
2008-09-23 08:21:42,3.0
2008-09-28 08:21:42,4.0
2008-10-03 08:21:42,0.0
2008-10-08 08:21:42,0.0
2008-10-13 08:21:42,0.0
2008-10-18 08:21:42,2.0
2008-10-23 08:21:42,0.0
2008-10-28 08:21:42,1.0
2008-11-02 08:21:42,0.0
2008-11-07 08:21:42,1.0
2008-11-12 08:21:42,1.0
2008-11-17 08:21:42,2.0
2008-11-22 08:21:42,0.0
2008-11-27 08:21:42,1.0
2008-12-02 08:21:42,1.0
2008-12-07 08:21:42,1.0
2008-12-12 08:21:42,3.0
2008-12-17 08:21:42,0.0
2008-12-22 08:21:42,0.0
2008-12-27 08:21:42,1.0
2009-01-01 08:21:42,2.0
2009-01-06 08:21:42,4.0
2009-01-11 08:21:42,4.0
2009-01-16 08:21:42,0.0
2009-01-21 08:21:42,0.0
2009-01-26 08:21:42,1.0
2009-01-31 08:21:42,0.0
2009-02-05 08:21:42,3.0
2009-02-10 08:21:42,3.0
2009-02-15 08:21:42,3.0
2009-02-20 08:21:42,2.0
2009-02-25 08:21:42,0.0
2009-03-02 08:21:42,1.0
2009-03-07 08:21:42,2.0
2009-03-12 08:21:42,1.0
2009-03-17 08:21:42,1.0
2009-03-22 08:21:42,1.0
2009-03-27 08:21:42,1.0
2009-04-01 08:21:42,2.0
2009-04-06 08:21:42,4.0
2009-04-11 08:21:42,0.0
2009-04-16 08:21:42,7.0
2009-04-21 08:21:42,1.0
2009-04-26 08:21:42,2.0
2009-05-01 08:21:42,2.0
2009-05-06 08:21:42,0.0
2009-05-11 08:21:42,8.0
2009-05-16 08:21:42,2.0
2009-05-21 08:21:42,5.0
2009-05-26 08:21:42,2.0
2009-05-31 08:21:42,2.0
2009-06-05 08:21:42,4.0
2009-06-10 08:21:42,1.0
2009-06-15 08:21:42,1.0
2009-06-20 08:21:42,2.0
2009-06-25 08:21:42,1.0
2009-06-30 08:21:42,2.0
2009-07-05 08:21:42,1.0
2009-07-10 08:21:42,4.0
2009-07-15 08:21:42,2.0
2009-07-20 08:21:42,1.0
2009-07-25 08:21:42,1.0
2009-07-30 08:21:42,3.0
2009-08-04 08:21:42,1.0
2009-08-09 08:21:42,1.0
2009-08-14 08:21:42,2.0
2009-08-19 08:21:42,3.0
2009-08-24 08:21:42,3.0
2009-08-29 08:21:42,5.0
