date,PostCount
2008-11-07 18:01:12,1.0
2008-11-12 18:01:12,0.0
2008-11-17 18:01:12,0.0
2008-11-22 18:01:12,0.0
2008-11-27 18:01:12,0.0
2008-12-02 18:01:12,1.0
2008-12-07 18:01:12,0.0
2008-12-12 18:01:12,0.0
2008-12-17 18:01:12,0.0
2008-12-22 18:01:12,0.0
2008-12-27 18:01:12,0.0
2009-01-01 18:01:12,0.0
2009-01-06 18:01:12,1.0
2009-01-11 18:01:12,0.0
2009-01-16 18:01:12,0.0
2009-01-21 18:01:12,0.0
2009-01-26 18:01:12,1.0
2009-01-31 18:01:12,0.0
2009-02-05 18:01:12,0.0
2009-02-10 18:01:12,1.0
2009-02-15 18:01:12,1.0
2009-02-20 18:01:12,0.0
2009-02-25 18:01:12,1.0
2009-03-02 18:01:12,1.0
2009-03-07 18:01:12,0.0
2009-03-12 18:01:12,0.0
2009-03-17 18:01:12,0.0
2009-03-22 18:01:12,0.0
2009-03-27 18:01:12,0.0
2009-04-01 18:01:12,0.0
2009-04-06 18:01:12,1.0
2009-04-11 18:01:12,0.0
2009-04-16 18:01:12,1.0
2009-04-21 18:01:12,2.0
2009-04-26 18:01:12,0.0
2009-05-01 18:01:12,0.0
2009-05-06 18:01:12,0.0
2009-05-11 18:01:12,0.0
2009-05-16 18:01:12,0.0
2009-05-21 18:01:12,0.0
2009-05-26 18:01:12,0.0
2009-05-31 18:01:12,0.0
2009-06-05 18:01:12,1.0
2009-06-10 18:01:12,1.0
2009-06-15 18:01:12,1.0
2009-06-20 18:01:12,0.0
2009-06-25 18:01:12,0.0
2009-06-30 18:01:12,0.0
2009-07-05 18:01:12,0.0
2009-07-10 18:01:12,0.0
2009-07-15 18:01:12,0.0
2009-07-20 18:01:12,2.0
2009-07-25 18:01:12,0.0
2009-07-30 18:01:12,0.0
2009-08-04 18:01:12,0.0
2009-08-09 18:01:12,0.0
2009-08-14 18:01:12,2.0
2009-08-19 18:01:12,0.0
2009-08-24 18:01:12,0.0
2009-08-29 18:01:12,0.0
2009-09-03 18:01:12,0.0
2009-09-08 18:01:12,0.0
2009-09-13 18:01:12,0.0
2009-09-18 18:01:12,0.0
2009-09-23 18:01:12,0.0
2009-09-28 18:01:12,1.0
2009-10-03 18:01:12,0.0
2009-10-08 18:01:12,1.0
2009-10-13 18:01:12,1.0
2009-10-18 18:01:12,2.0
2009-10-23 18:01:12,0.0
2009-10-28 18:01:12,1.0
2009-11-02 18:01:12,0.0
2009-11-07 18:01:12,0.0
2009-11-12 18:01:12,2.0
2009-11-17 18:01:12,0.0
2009-11-22 18:01:12,0.0
2009-11-27 18:01:12,1.0
2009-12-02 18:01:12,0.0
2009-12-07 18:01:12,0.0
2009-12-12 18:01:12,2.0
2009-12-17 18:01:12,1.0
2009-12-22 18:01:12,1.0
2009-12-27 18:01:12,0.0
2010-01-01 18:01:12,2.0
2010-01-06 18:01:12,0.0
2010-01-11 18:01:12,0.0
2010-01-16 18:01:12,2.0
2010-01-21 18:01:12,4.0
2010-01-26 18:01:12,0.0
2010-01-31 18:01:12,1.0
2010-02-05 18:01:12,1.0
2010-02-10 18:01:12,1.0
2010-02-15 18:01:12,2.0
2010-02-20 18:01:12,2.0
2010-02-25 18:01:12,1.0
2010-03-02 18:01:12,0.0
2010-03-07 18:01:12,2.0
2010-03-12 18:01:12,3.0
2010-03-17 18:01:12,0.0
2010-03-22 18:01:12,0.0
2010-03-27 18:01:12,2.0
2010-04-01 18:01:12,1.0
2010-04-06 18:01:12,0.0
2010-04-11 18:01:12,1.0
2010-04-16 18:01:12,1.0
2010-04-21 18:01:12,1.0
2010-04-26 18:01:12,2.0
2010-05-01 18:01:12,1.0
2010-05-06 18:01:12,0.0
2010-05-11 18:01:12,1.0
2010-05-16 18:01:12,3.0
2010-05-21 18:01:12,2.0
2010-05-26 18:01:12,3.0
2010-05-31 18:01:12,0.0
2010-06-05 18:01:12,2.0
2010-06-10 18:01:12,2.0
2010-06-15 18:01:12,1.0
2010-06-20 18:01:12,1.0
2010-06-25 18:01:12,1.0
2010-06-30 18:01:12,0.0
2010-07-05 18:01:12,1.0
2010-07-10 18:01:12,0.0
2010-07-15 18:01:12,1.0
2010-07-20 18:01:12,0.0
2010-07-25 18:01:12,0.0
2010-07-30 18:01:12,2.0
2010-08-04 18:01:12,0.0
2010-08-09 18:01:12,3.0
2010-08-14 18:01:12,1.0
2010-08-19 18:01:12,2.0
2010-08-24 18:01:12,0.0
2010-08-29 18:01:12,2.0
2010-09-03 18:01:12,2.0
2010-09-08 18:01:12,2.0
2010-09-13 18:01:12,1.0
2010-09-18 18:01:12,1.0
2010-09-23 18:01:12,2.0
2010-09-28 18:01:12,3.0
2010-10-03 18:01:12,3.0
2010-10-08 18:01:12,3.0
