date,PostCount
2008-09-06 00:17:45,1.0
2008-09-11 00:17:45,0.0
2008-09-16 00:17:45,1.0
2008-09-21 00:17:45,1.0
2008-09-26 00:17:45,0.0
2008-10-01 00:17:45,0.0
2008-10-06 00:17:45,0.0
2008-10-11 00:17:45,0.0
2008-10-16 00:17:45,2.0
2008-10-21 00:17:45,0.0
2008-10-26 00:17:45,0.0
2008-10-31 00:17:45,0.0
2008-11-05 00:17:45,0.0
2008-11-10 00:17:45,0.0
2008-11-15 00:17:45,1.0
2008-11-20 00:17:45,1.0
2008-11-25 00:17:45,1.0
2008-11-30 00:17:45,0.0
2008-12-05 00:17:45,0.0
2008-12-10 00:17:45,1.0
2008-12-15 00:17:45,0.0
2008-12-20 00:17:45,0.0
2008-12-25 00:17:45,0.0
2008-12-30 00:17:45,0.0
2009-01-04 00:17:45,1.0
2009-01-09 00:17:45,0.0
2009-01-14 00:17:45,0.0
2009-01-19 00:17:45,0.0
2009-01-24 00:17:45,3.0
2009-01-29 00:17:45,4.0
2009-02-03 00:17:45,0.0
2009-02-08 00:17:45,1.0
2009-02-13 00:17:45,1.0
2009-02-18 00:17:45,0.0
2009-02-23 00:17:45,1.0
2009-02-28 00:17:45,1.0
2009-03-05 00:17:45,0.0
2009-03-10 00:17:45,1.0
2009-03-15 00:17:45,0.0
2009-03-20 00:17:45,0.0
2009-03-25 00:17:45,1.0
2009-03-30 00:17:45,1.0
2009-04-04 00:17:45,2.0
2009-04-09 00:17:45,2.0
2009-04-14 00:17:45,3.0
2009-04-19 00:17:45,0.0
2009-04-24 00:17:45,2.0
2009-04-29 00:17:45,1.0
2009-05-04 00:17:45,1.0
2009-05-09 00:17:45,4.0
2009-05-14 00:17:45,1.0
2009-05-19 00:17:45,2.0
2009-05-24 00:17:45,0.0
2009-05-29 00:17:45,0.0
2009-06-03 00:17:45,0.0
2009-06-08 00:17:45,3.0
2009-06-13 00:17:45,3.0
2009-06-18 00:17:45,1.0
2009-06-23 00:17:45,0.0
2009-06-28 00:17:45,0.0
2009-07-03 00:17:45,2.0
2009-07-08 00:17:45,0.0
2009-07-13 00:17:45,0.0
2009-07-18 00:17:45,2.0
2009-07-23 00:17:45,2.0
2009-07-28 00:17:45,0.0
2009-08-02 00:17:45,1.0
2009-08-07 00:17:45,0.0
2009-08-12 00:17:45,1.0
2009-08-17 00:17:45,2.0
2009-08-22 00:17:45,4.0
2009-08-27 00:17:45,0.0
2009-09-01 00:17:45,1.0
2009-09-06 00:17:45,1.0
2009-09-11 00:17:45,1.0
2009-09-16 00:17:45,0.0
2009-09-21 00:17:45,0.0
2009-09-26 00:17:45,0.0
2009-10-01 00:17:45,0.0
2009-10-06 00:17:45,0.0
2009-10-11 00:17:45,2.0
2009-10-16 00:17:45,3.0
2009-10-21 00:17:45,2.0
2009-10-26 00:17:45,2.0
2009-10-31 00:17:45,2.0
2009-11-05 00:17:45,2.0
2009-11-10 00:17:45,3.0
2009-11-15 00:17:45,3.0
2009-11-20 00:17:45,5.0
2009-11-25 00:17:45,1.0
2009-11-30 00:17:45,3.0
2009-12-05 00:17:45,3.0
2009-12-10 00:17:45,3.0
2009-12-15 00:17:45,2.0
2009-12-20 00:17:45,1.0
2009-12-25 00:17:45,1.0
2009-12-30 00:17:45,2.0
2010-01-04 00:17:45,1.0
2010-01-09 00:17:45,1.0
2010-01-14 00:17:45,1.0
2010-01-19 00:17:45,5.0
2010-01-24 00:17:45,9.0
2010-01-29 00:17:45,4.0
2010-02-03 00:17:45,2.0
2010-02-08 00:17:45,3.0
2010-02-13 00:17:45,3.0
2010-02-18 00:17:45,4.0
2010-02-23 00:17:45,9.0
2010-02-28 00:17:45,0.0
2010-03-05 00:17:45,0.0
2010-03-10 00:17:45,4.0
2010-03-15 00:17:45,9.0
2010-03-20 00:17:45,4.0
2010-03-25 00:17:45,5.0
2010-03-30 00:17:45,7.0
2010-04-04 00:17:45,5.0
2010-04-09 00:17:45,4.0
2010-04-14 00:17:45,4.0
2010-04-19 00:17:45,5.0
2010-04-24 00:17:45,6.0
2010-04-29 00:17:45,4.0
2010-05-04 00:17:45,13.0
2010-05-09 00:17:45,7.0
2010-05-14 00:17:45,4.0
2010-05-19 00:17:45,2.0
2010-05-24 00:17:45,1.0
2010-05-29 00:17:45,7.0
2010-06-03 00:17:45,2.0
2010-06-08 00:17:45,7.0
2010-06-13 00:17:45,3.0
2010-06-18 00:17:45,6.0
2010-06-23 00:17:45,5.0
2010-06-28 00:17:45,7.0
2010-07-03 00:17:45,1.0
2010-07-08 00:17:45,4.0
2010-07-13 00:17:45,4.0
2010-07-18 00:17:45,3.0
2010-07-23 00:17:45,3.0
2010-07-28 00:17:45,7.0
2010-08-02 00:17:45,1.0
2010-08-07 00:17:45,6.0
2010-08-12 00:17:45,3.0
2010-08-17 00:17:45,6.0
2010-08-22 00:17:45,3.0
2010-08-27 00:17:45,3.0
2010-09-01 00:17:45,2.0
2010-09-06 00:17:45,2.0
2010-09-11 00:17:45,7.0
2010-09-16 00:17:45,2.0
2010-09-21 00:17:45,4.0
2010-09-26 00:17:45,5.0
2010-10-01 00:17:45,3.0
2010-10-06 00:17:45,7.0
2010-10-11 00:17:45,3.0
2010-10-16 00:17:45,5.0
2010-10-21 00:17:45,3.0
2010-10-26 00:17:45,5.0
2010-10-31 00:17:45,1.0
2010-11-05 00:17:45,9.0
2010-11-10 00:17:45,5.0
2010-11-15 00:17:45,0.0
2010-11-20 00:17:45,6.0
2010-11-25 00:17:45,5.0
2010-11-30 00:17:45,7.0
2010-12-05 00:17:45,3.0
2010-12-10 00:17:45,6.0
2010-12-15 00:17:45,3.0
2010-12-20 00:17:45,1.0
2010-12-25 00:17:45,2.0
2010-12-30 00:17:45,4.0
2011-01-04 00:17:45,1.0
2011-01-09 00:17:45,6.0
2011-01-14 00:17:45,4.0
2011-01-19 00:17:45,2.0
2011-01-24 00:17:45,6.0
2011-01-29 00:17:45,6.0
2011-02-03 00:17:45,1.0
2011-02-08 00:17:45,7.0
2011-02-13 00:17:45,5.0
2011-02-18 00:17:45,6.0
2011-02-23 00:17:45,3.0
2011-02-28 00:17:45,5.0
2011-03-05 00:17:45,6.0
2011-03-10 00:17:45,9.0
2011-03-15 00:17:45,6.0
2011-03-20 00:17:45,3.0
2011-03-25 00:17:45,7.0
2011-03-30 00:17:45,9.0
2011-04-04 00:17:45,5.0
2011-04-09 00:17:45,12.0
2011-04-14 00:17:45,7.0
2011-04-19 00:17:45,7.0
2011-04-24 00:17:45,9.0
2011-04-29 00:17:45,5.0
2011-05-04 00:17:45,5.0
2011-05-09 00:17:45,6.0
2011-05-14 00:17:45,5.0
2011-05-19 00:17:45,3.0
2011-05-24 00:17:45,2.0
2011-05-29 00:17:45,3.0
2011-06-03 00:17:45,6.0
2011-06-08 00:17:45,3.0
2011-06-13 00:17:45,4.0
2011-06-18 00:17:45,3.0
2011-06-23 00:17:45,7.0
2011-06-28 00:17:45,9.0
2011-07-03 00:17:45,11.0
2011-07-08 00:17:45,12.0
2011-07-13 00:17:45,6.0
2011-07-18 00:17:45,12.0
2011-07-23 00:17:45,3.0
2011-07-28 00:17:45,6.0
2011-08-02 00:17:45,4.0
2011-08-07 00:17:45,5.0
2011-08-12 00:17:45,6.0
2011-08-17 00:17:45,4.0
2011-08-22 00:17:45,4.0
2011-08-27 00:17:45,8.0
2011-09-01 00:17:45,6.0
2011-09-06 00:17:45,7.0
2011-09-11 00:17:45,7.0
2011-09-16 00:17:45,7.0
2011-09-21 00:17:45,11.0
2011-09-26 00:17:45,14.0
2011-10-01 00:17:45,8.0
2011-10-06 00:17:45,9.0
2011-10-11 00:17:45,17.0
2011-10-16 00:17:45,16.0
2011-10-21 00:17:45,5.0
2011-10-26 00:17:45,4.0
2011-10-31 00:17:45,7.0
2011-11-05 00:17:45,8.0
2011-11-10 00:17:45,6.0
2011-11-15 00:17:45,10.0
2011-11-20 00:17:45,10.0
2011-11-25 00:17:45,6.0
2011-11-30 00:17:45,13.0
2011-12-05 00:17:45,7.0
2011-12-10 00:17:45,12.0
2011-12-15 00:17:45,14.0
2011-12-20 00:17:45,13.0
2011-12-25 00:17:45,8.0
2011-12-30 00:17:45,6.0
2012-01-04 00:17:45,7.0
2012-01-09 00:17:45,12.0
2012-01-14 00:17:45,17.0
2012-01-19 00:17:45,11.0
2012-01-24 00:17:45,10.0
2012-01-29 00:17:45,15.0
2012-02-03 00:17:45,9.0
2012-02-08 00:17:45,10.0
2012-02-13 00:17:45,8.0
2012-02-18 00:17:45,9.0
2012-02-23 00:17:45,15.0
2012-02-28 00:17:45,9.0
2012-03-04 00:17:45,10.0
2012-03-09 00:17:45,13.0
2012-03-14 00:17:45,12.0
2012-03-19 00:17:45,16.0
2012-03-24 00:17:45,12.0
2012-03-29 00:17:45,2.0
2012-04-03 00:17:45,6.0
2012-04-08 00:17:45,15.0
2012-04-13 00:17:45,16.0
2012-04-18 00:17:45,15.0
2012-04-23 00:17:45,14.0
2012-04-28 00:17:45,19.0
2012-05-03 00:17:45,9.0
2012-05-08 00:17:45,16.0
2012-05-13 00:17:45,18.0
2012-05-18 00:17:45,11.0
2012-05-23 00:17:45,17.0
2012-05-28 00:17:45,16.0
2012-06-02 00:17:45,13.0
2012-06-07 00:17:45,19.0
2012-06-12 00:17:45,13.0
2012-06-17 00:17:45,12.0
2012-06-22 00:17:45,20.0
2012-06-27 00:17:45,4.0
2012-07-02 00:17:45,13.0
2012-07-07 00:17:45,14.0
2012-07-12 00:17:45,14.0
2012-07-17 00:17:45,14.0
2012-07-22 00:17:45,17.0
2012-07-27 00:17:45,9.0
2012-08-01 00:17:45,21.0
2012-08-06 00:17:45,15.0
2012-08-11 00:17:45,24.0
2012-08-16 00:17:45,12.0
2012-08-21 00:17:45,13.0
2012-08-26 00:17:45,21.0
2012-08-31 00:17:45,34.0
2012-09-05 00:17:45,17.0
2012-09-10 00:17:45,17.0
2012-09-15 00:17:45,16.0
2012-09-20 00:17:45,7.0
2012-09-25 00:17:45,12.0
2012-09-30 00:17:45,18.0
2012-10-05 00:17:45,19.0
2012-10-10 00:17:45,10.0
2012-10-15 00:17:45,15.0
2012-10-20 00:17:45,8.0
2012-10-25 00:17:45,19.0
2012-10-30 00:17:45,9.0
2012-11-04 00:17:45,12.0
2012-11-09 00:17:45,23.0
2012-11-14 00:17:45,18.0
2012-11-19 00:17:45,18.0
2012-11-24 00:17:45,18.0
2012-11-29 00:17:45,17.0
2012-12-04 00:17:45,24.0
2012-12-09 00:17:45,15.0
